transcriptID	WormBaseID	locus	start	stop	VL_am	VL_lm	VL_nil	VC_lm	VC_nil	VR_am	VR_lm	VR_nil	HCON_ortho	HCON_start	HCON_stop	interval_1_status	interval_2_status
K03D7.6	WBGene00005337	srh-118	17494306	17496171	-	-	-	-	-	-	-	Y	-	-	-	-	-
K03D7.7	WBGene00010534	fbxa-102	17492077	17493832	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y39B6A.43b	WBGene00012701	-	18960964	18967842	-	-	-	-	-	-	-	Y	HCON_00150930-00001	30983380	30996262	-	-
F09C6.3	WBGene00008617	-	16878724	16880154	-	-	-	-	-	-	-	Y	-	-	-	-	-
T03E6.4	WBGene00006197	str-150	16583273	16585174	-	-	-	-	-	Y	-	Y	-	-	-	-	-
C38C3.6b	WBGene00016514	-	1484828	1491610	-	-	Y	-	-	-	-	-	-	-	-	-	-
C05C8.1a	WBGene00015460	-	7239771	7241366	-	-	-	Y	-	-	-	-	HCON_00132220-00001	1440550	1442981	-	-
ZK262.3	WBGene00013950	-	18414351	18416861	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y59A8B.25	WBGene00044794	-	18053778	18055397	-	-	-	-	-	-	-	Y	-	-	-	-	-
W08G11.4	WBGene00012348	pptr-1	16357519	16367459	-	-	-	-	-	Y	-	Y	HCON_00134630-00001	4817084	4824000	-	-
Y73C8A.1b	WBGene00006084	str-16	3236874	3240609	Y	-	-	-	-	-	-	-	-	-	-	-	-
F49H6.8	WBGene00009909	-	17022370	17022663	-	-	-	-	-	-	-	Y	-	-	-	-	-
F49H6.4	WBGene00005316	srh-97	17017087	17019800	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y39B6A.12b	WBGene00012674	bed-1	19119527	19124915	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y102A5C.17a	WBGene00013622	clec-238	16952052	16953629	-	-	-	-	-	-	-	Y	-	-	-	-	-
F49H6.2	WBGene00009906	clec-241	17012127	17013332	-	-	-	-	-	-	-	Y	-	-	-	-	-
F49H6.3	WBGene00009907	-	17014408	17015326	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y50E8A.4a	WBGene00006795	unc-61	14731064	14734237	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y69H2.12	WBGene00013487	egas-2	18650343	18656165	-	-	-	-	-	-	-	Y	-	-	-	-	-
C08E8.3	WBGene00007439	-	18350142	18350515	-	-	-	-	-	-	-	Y	-	-	-	-	-
C31A11.6	WBGene00007834	srxa-7	16307553	16309688	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
F11D11.14	WBGene00045364	clec-250	18738955	18742208	-	-	-	-	-	-	-	Y	-	-	-	-	-
F46E10.10a	WBGene00018491	mdh-1	6515283	6516526	-	-	-	Y	-	-	-	-	HCON_00158480-00001	41896062	41900078	Y	-
F38H12.3a	WBGene00018189	nhr-181	4095040	4100485	Y	-	-	-	-	-	-	-	-	-	-	-	-
T09D3.4a	WBGene00020385	nhr-216	5354053	5358872	-	-	-	-	Y	-	-	-	-	-	-	-	-
F55C9.8	WBGene00010105	fbxb-62	19301076	19302034	-	-	-	-	-	-	-	Y	-	-	-	-	-
T24A6.10a	WBGene00020749	srbc-67	3538929	3540329	Y	-	-	-	-	-	-	-	-	-	-	-	-
T05H4.15a	WBGene00020276	-	6440174	6441713	-	-	-	Y	-	-	-	-	-	-	-	-	-
Y51A2A.7	WBGene00013063	clec-249	18305181	18305571	-	-	-	-	-	-	-	Y	-	-	-	-	-
F11A5.12	WBGene00008678	stdh-2	16224327	16225655	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
EGAP9.4	WBGene00044545	-	6576867	6577541	-	-	-	Y	-	-	-	-	-	-	-	-	-
F21A3.1	WBGene00005481	srh-276	15529369	15530767	-	-	-	-	-	-	-	Y	-	-	-	-	-
EGAP9.3	WBGene00017151	-	6578164	6580182	-	-	-	Y	-	-	-	-	-	-	-	-	-
EGAP9.2	WBGene00001506	fut-2	6573939	6575890	-	-	-	Y	-	-	-	-	-	-	-	-	-
Y68A4A.13	WBGene00044212	-	17207208	17208145	-	-	-	-	-	-	-	Y	-	-	-	-	-
F14D7.18	WBGene00206501	-	14289833	14290736	-	-	-	-	-	-	-	Y	-	-	-	-	-
F14D7.14	WBGene00045490	-	14309932	14310318	-	-	-	-	-	-	-	Y	-	-	-	-	-
H12D21.10a	WBGene00010386	-	14899791	14911929	-	-	-	-	-	-	-	Y	-	-	-	-	-
F14D7.12	WBGene00045331	-	14300014	14300561	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y32G9A.3a	WBGene00021302	-	1911433	1913619	Y	-	Y	-	-	-	-	-	-	-	-	-	-
T26F2.1b	WBGene00012057	-	13974563	13976550	-	-	-	-	-	-	-	Y	-	-	-	-	-
K04F1.5	WBGene00005229	srh-3	1682579	1685089	-	-	Y	-	-	-	-	-	-	-	-	-	-
K04F1.4	WBGene00005838	srw-91	1679208	1680870	-	-	Y	-	-	-	-	-	-	-	-	-	-
K04F1.7	WBGene00019386	irld-42	1668516	1670761	-	-	Y	-	-	-	-	-	-	-	-	-	-
T10C6.14	WBGene00001875	his-1	16042486	16043013	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
C44C3.8	WBGene00005306	srh-85	2986192	2987507	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
E01B7.1	WBGene00008441	usp-50	17924916	17934232	-	-	-	-	-	-	-	Y	-	-	-	-	-
F37B4.13a	WBGene00005447	srh-240	2865199	2867284	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
Y73C8C.12	WBGene00044524	-	3125212	3125469	Y	-	-	-	-	-	-	-	-	-	-	-	-
Y73C8C.11	WBGene00006131	str-69	3104790	3105910	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y73C8C.10	WBGene00022267	-	3125496	3127770	Y	-	-	-	-	-	-	-	-	-	-	-	-
B0238.12	WBGene00015076	-	5265844	5268828	-	-	-	-	Y	-	-	-	-	-	-	-	-
B0238.10	WBGene00015074	natc-2	5270857	5275562	-	-	-	-	Y	-	-	-	HCON_00133910-00001	3767733	3770478	-	-
B0238.11	WBGene00015075	-	5269476	5270842	-	-	-	-	Y	-	-	-	HCON_00149520-00001	28619260	28624916	-	-
Y102A5C.21	WBGene00005338	srh-119	16972434	16974088	-	-	-	-	-	-	-	Y	-	-	-	-	-
F55C9.5	WBGene00010102	-	19290616	19291252	-	-	-	-	-	-	-	Y	-	-	-	-	-
T09F5.16	WBGene00023506	srz-11	15163082	15164518	-	-	-	-	-	-	-	Y	-	-	-	-	-
T20B3.4	WBGene00005424	srh-214	16828235	16829755	-	-	-	-	-	-	-	Y	-	-	-	-	-
T20B3.5	WBGene00005426	srh-216	16825290	16827592	-	-	-	-	-	-	-	Y	-	-	-	-	-
T20B3.2	WBGene00006585	tni-3	16833634	16835128	-	-	-	-	-	-	-	Y	-	-	-	-	-
T20B3.3	WBGene00005425	srh-215	16830557	16832021	-	-	-	-	-	-	-	Y	-	-	-	-	-
F53E10.4a	WBGene00018760	irg-3	2592487	2595062	Y	-	Y	-	-	-	-	-	-	-	-	-	-
T09F5.10	WBGene00011669	-	15180057	15181843	-	-	-	-	-	-	-	Y	-	-	-	-	-
AH10.4	WBGene00007085	-	14137348	14137866	-	-	-	-	-	-	-	Y	-	-	-	-	-
M03E7.5	WBGene00019757	memb-2	5618259	5619201	-	-	-	-	Y	-	-	-	-	-	-	-	-
AH10.2	WBGene00007083	-	14156831	14157622	-	-	-	-	-	-	-	Y	-	-	-	-	-
T01C2.1	WBGene00000071	acy-4	5624727	5630892	-	-	-	-	Y	-	-	-	-	-	-	-	-
C44C3.7	WBGene00005886	srw-139	2984077	2985409	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
F59A7.9	WBGene00019096	cysl-4	2004959	2006805	Y	-	Y	-	-	-	-	-	-	-	-	-	-
T21H3.3a	WBGene00000552	cmd-1	1156265	1158167	-	-	Y	-	-	-	-	-	HCON_00162960-00001	47442749	47447652	-	Y
T05H4.12	WBGene00020275	atp-4	6426130	6427282	-	-	-	Y	-	-	-	-	-	-	-	-	-
T05H4.10	WBGene00020273	-	6417481	6424155	-	-	-	Y	-	-	-	-	HCON_00154620-00001	36679330	36683617	-	-
C44C3.1	WBGene00005871	srw-124	2976587	2977886	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
M03E7.1	WBGene00019753	-	5621690	5624746	-	-	-	-	Y	-	-	-	-	-	-	-	-
T20B3.1b	WBGene00011850	-	16815567	16820717	-	-	-	-	-	-	-	Y	HCON_00132360-00001	1534914	1544777	-	-
K04A8.6b	WBGene00001089	dre-1	6533615	6546500	-	-	-	Y	-	-	-	-	-	-	-	-	-
R08A2.5b	WBGene00011136	-	14712736	14714072	-	-	-	-	-	-	-	Y	HCON_00146570-00001	24011855	24023102	-	-
W06G6.17	WBGene00086565	-	16644520	16645251	-	-	-	-	-	-	-	Y	-	-	-	-	-
F53E4.1d	WBGene00009978	-	15652426	15668449	-	-	-	-	-	-	-	Y	HCON_00161590-00001	45562770	45570134	-	Y
F14H8.4	WBGene00008834	-	15023844	15025272	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y102A5C.22	WBGene00005945	srx-54	16975219	16976717	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y39H10A.7a	WBGene00000498	chk-1	3757039	3759469	Y	-	-	-	-	-	-	-	-	-	-	-	-
Y59A8B.22a	WBGene00013354	snx-6	17968263	17980082	-	-	-	-	-	-	-	Y	HCON_00153920-00001	35700696	35742290	-	-
C24G6.3	WBGene00016060	mms-19	5514348	5520524	-	-	-	-	Y	-	-	-	HCON_00148790-00001	27527319	27551038	-	-
F26F12.8	WBGene00044544	-	5854760	5855324	-	-	-	-	Y	-	-	-	HCON_00156780-00001	39551183	39554151	Y	-
R11H6.4a	WBGene00011252	-	14610071	14610705	-	-	-	-	-	-	-	Y	-	-	-	-	-
T03D3.11	WBGene00005626	srj-44	2844563	2845871	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
F26F12.2	WBGene00017833	-	5837572	5838613	-	-	-	-	Y	-	-	-	-	-	-	-	-
F26F12.1	WBGene00000713	col-140	5835855	5836871	-	-	-	-	Y	-	-	-	-	-	-	-	-
T03D3.12	WBGene00005628	srj-49	2846250	2848340	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
F26F12.7	WBGene00002637	let-418	5826823	5832877	-	-	-	-	Y	-	-	-	-	-	-	-	-
T03D3.14	WBGene00005635	srj-57	2854393	2855573	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
F26F12.5	WBGene00017836	-	5864036	5865185	-	-	-	-	Y	-	-	-	HCON_00132920-00001	2454906	2457040	-	-
F26F12.4	WBGene00017835	-	5866134	5867952	-	-	-	-	Y	-	-	-	HCON_00156770-00001	39539809	39543997	Y	-
W02H5.6a	WBGene00005477	srh-271	2618950	2621979	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F15E11.11a	WBGene00017497	irld-32	2331916	2334110	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F57G8.1	WBGene00005395	srh-180	16317544	16318816	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
F57G8.6	WBGene00010215	nhr-193	16342429	16344401	-	-	-	-	-	Y	-	Y	-	-	-	-	-
T06A1.4c	WBGene00020279	glb-25	1947892	1953555	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F57G8.4	WBGene00005834	srw-87	16336626	16338277	-	-	-	-	-	Y	-	Y	-	-	-	-	-
F57G8.5	WBGene00010214	slc-9B.2	16339024	16341536	-	-	-	-	-	Y	-	Y	-	-	-	-	-
CD4.7b	WBGene00016992	zhit-1	5595653	5596551	-	-	-	-	Y	-	-	-	-	-	-	-	-
F59A1.18	WBGene00206506	-	17686079	17686952	-	-	-	-	-	-	-	Y	-	-	-	-	-
F59A1.16	WBGene00010301	-	17684108	17684968	-	-	-	-	-	-	-	Y	-	-	-	-	-
F59A1.15	WBGene00010300	-	17680619	17683872	-	-	-	-	-	-	-	Y	-	-	-	-	-
F59A1.14	WBGene00006151	str-93	17671700	17673443	-	-	-	-	-	-	-	Y	-	-	-	-	-
F59A1.10	WBGene00010296	dgat-2	17660303	17661810	-	-	-	-	-	-	-	Y	-	-	-	-	-
R10E8.3	WBGene00011209	-	18234500	18236757	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y70C5C.4	WBGene00005354	srh-137	16715480	16716718	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y70C5C.6	WBGene00003702	nhr-112	16722011	16723844	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y70C5C.1	WBGene00013492	-	16700199	16704409	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y32B12B.3	WBGene00012523	srbc-65	16550980	16552282	-	-	-	-	-	Y	-	Y	-	-	-	-	-
F43D2.7b	WBGene00045516	-	14638651	14639638	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y51A2D.10a	WBGene00013078	ttr-25	18556714	18558099	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y39B6A.9	WBGene00012671	-	19136506	19139093	-	-	-	-	-	-	-	Y	HCON_00158780-00001	42140132	42141887	-	-
F08H9.3	WBGene00008591	-	14461943	14462809	-	-	-	-	-	-	-	Y	-	-	-	-	-
C06H5.14	WBGene00219447	-	17904129	17904388	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y32B12B.7	WBGene00005708	sru-45	16565939	16567572	-	-	-	-	-	Y	-	Y	-	-	-	-	-
F59A1.13	WBGene00010299	-	17687211	17691022	-	-	-	-	-	-	-	Y	-	-	-	-	-
T25E12.11	WBGene00012026	srz-100	16731900	16733147	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y32B12B.2a	WBGene00012522	-	16538396	16549849	-	-	-	-	-	Y	-	Y	-	-	-	-	-
Y50E8A.1	WBGene00013046	-	14726896	14727493	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y50E8A.2	WBGene00013047	-	14728441	14728854	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y50E8A.5	WBGene00013048	-	14734652	14736951	-	-	-	-	-	-	-	Y	HCON_00151600-00001	31978717	31981998	-	-
Y50E8A.6	WBGene00013049	-	14738503	14741332	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y50E8A.7	WBGene00013050	lipl-8	14745684	14748708	-	-	-	-	-	-	-	Y	-	-	-	-	-
T08G3.1	WBGene00006083	str-15	16457269	16458814	-	-	-	-	-	Y	-	Y	-	-	-	-	-
R02D5.3	WBGene00010977	-	14483160	14484346	-	-	-	-	-	-	-	Y	HCON_00145220-00001	21154716	21166465	-	-
D1086.5	WBGene00008392	-	14088891	14090359	-	-	-	-	-	-	-	Y	-	-	-	-	-
F58E10.3a	WBGene00010260	ddx-17	14008768	14012052	-	-	-	-	-	-	-	Y	-	-	-	-	-
T26H8.2	WBGene00005939	srx-48	15302371	15303725	-	-	-	-	-	-	-	Y	-	-	-	-	-
F59A1.12	WBGene00010298	-	17666075	17667776	-	-	-	-	-	-	-	Y	-	-	-	-	-
F47C10.7a	WBGene00018544	nhr-188	3856296	3857861	Y	-	-	-	-	-	-	-	-	-	-	-	-
F47H4.8	WBGene00009839	fbxa-188	17342791	17348239	-	-	-	-	-	-	-	Y	-	-	-	-	-
T28A11.13	WBGene00020875	-	3249743	3250205	Y	-	-	-	-	-	-	-	-	-	-	-	-
F23B12.8b	WBGene00000257	bmk-1	14453302	14456998	-	-	-	-	-	-	-	Y	-	-	-	-	-
W02G9.2b	WBGene00020952	kel-8	2671458	2688499	Y	Y	Y	-	-	-	-	-	HCON_00132956-00001	2502012	2513204	-	-
F21H7.10	WBGene00009032	bgnt-1.3	16253907	16256495	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
T28A11.11	WBGene00001771	gst-23	3243284	3244502	Y	-	-	-	-	-	-	-	-	-	-	-	-
T28A11.10	WBGene00005595	srj-7	3245003	3246722	Y	-	-	-	-	-	-	-	-	-	-	-	-
T27B7.5a	WBGene00020851	nhr-227	2285432	2287520	Y	-	Y	-	-	-	-	-	-	-	-	-	-
W06A7.5	WBGene00012294	nspa-8	14826860	14827098	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y39H10B.3	WBGene00194902	-	3670813	3672237	Y	-	-	-	-	-	-	-	-	-	-	-	-
W06H8.8f	WBGene00006436	ttn-1	6121270	6202626	-	-	-	Y	-	-	-	-	HCON_00191412-00001	1052241	1098160	-	-
F14H8.2	WBGene00008833	-	15019058	15020329	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y50D4A.2b	WBGene00021736	wrb-1	1195941	1197137	-	-	Y	-	-	-	-	-	HCON_00134295-00001	4465700	4467211	-	-
C45H4.11a	WBGene00016693	srbc-20	2147095	2148626	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y46H3C.1a	WBGene00005847	srw-100	1711209	1715399	-	-	Y	-	-	-	-	-	-	-	-	-	-
F53C11.4b	WBGene00009974	-	13784090	13787164	-	-	-	-	-	-	-	Y	HCON_00154770-00001	36807800	36838981	-	-
C24B9.16	WBGene00005915	srx-24	2748152	2750106	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
K06B4.15	WBGene00077450	-	15670472	15671850	-	-	-	-	-	-	-	Y	-	-	-	-	-
F54B8.8	WBGene00010022	srbc-50	15823898	15824966	-	-	-	-	-	-	-	Y	-	-	-	-	-
F54B8.2	WBGene00010017	nhr-282	15812282	15813104	-	-	-	-	-	-	-	Y	-	-	-	-	-
F54B8.3	WBGene00010018	fbxa-69	15814234	15815971	-	-	-	-	-	-	-	Y	-	-	-	-	-
F54B8.1	WBGene00010016	-	15810784	15811330	-	-	-	-	-	-	-	Y	-	-	-	-	-
F54B8.6	WBGene00010020	srbc-48	15820283	15821383	-	-	-	-	-	-	-	Y	-	-	-	-	-
C54E10.3	WBGene00008308	-	18811005	18813481	-	-	-	-	-	-	-	Y	-	-	-	-	-
C24B9.12	WBGene00005219	srg-62	2740444	2744326	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
C01G10.4	WBGene00007231	-	15089740	15090060	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y46H3A.1b	WBGene00021599	srt-42	1807450	1809468	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y75B7AL.4c	WBGene00022286	rga-4	1372862	1383254	-	-	Y	-	-	-	-	-	-	-	-	-	-
C01G10.7	WBGene00007234	-	15085747	15087064	-	-	-	-	-	-	-	Y	HCON_00160170-00001	43703659	43707017	-	-
K06B4.4	WBGene00010599	-	15662675	15670158	-	-	-	-	-	-	-	Y	-	-	-	-	-
C01G10.3	WBGene00005969	srx-78	15095049	15097452	-	-	-	-	-	-	-	Y	-	-	-	-	-
T06E6.2a	WBGene00000868	cyb-3	15393906	15397351	-	-	-	-	-	-	-	Y	-	-	-	-	-
T19C9.3	WBGene00005458	srh-252	17222386	17223405	-	-	-	-	-	-	-	Y	-	-	-	-	-
K06B4.8	WBGene00010603	nhr-198	15693994	15696217	-	-	-	-	-	-	-	Y	-	-	-	-	-
K06B4.9	WBGene00005920	srx-29	15696785	15698199	-	-	-	-	-	-	-	Y	-	-	-	-	-
C02G6.3	WBGene00044803	-	5881052	5882498	-	-	-	-	Y	-	-	-	-	-	-	-	-
C02G6.2	WBGene00015360	-	5872084	5875528	-	-	-	-	Y	-	-	-	-	-	-	-	-
F20E11.12	WBGene00005370	srh-154	17440427	17441890	-	-	-	-	-	-	-	Y	-	-	-	-	-
C31G12.3	WBGene00007852	-	18185210	18185461	-	-	-	-	-	-	-	Y	-	-	-	-	-
H39E23.2	WBGene00010432	-	14110361	14112027	-	-	-	-	-	-	-	Y	-	-	-	-	-
H39E23.3	WBGene00044201	-	14107811	14110151	-	-	-	-	-	-	-	Y	-	-	-	-	-
ZK228.1	WBGene00013944	-	18444418	18447019	-	-	-	-	-	-	-	Y	-	-	-	-	-
T07H8.11	WBGene00304201	-	6950807	6951406	-	-	-	Y	-	-	-	-	-	-	-	-	-
Y50D4B.2b	WBGene00021741	-	1101188	1104104	-	-	Y	-	-	-	-	-	-	-	-	-	-
W02H5.16a	WBGene00206511	-	2626166	2630091	Y	-	Y	-	-	-	-	-	-	-	-	-	-
T19C9.10a	WBGene00050934	-	17236592	17238097	-	-	-	-	-	-	-	Y	-	-	-	-	-
R02D5.4	WBGene00010978	-	14484218	14484682	-	-	-	-	-	-	-	Y	-	-	-	-	-
F44G3.9	WBGene00003701	nhr-111	16123055	16124781	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
ZC317.5	WBGene00005225	srg-68	5463791	5465435	-	-	-	-	Y	-	-	-	-	-	-	-	-
ZC317.4	WBGene00005224	srg-67	5461528	5462994	-	-	-	-	Y	-	-	-	-	-	-	-	-
ZC317.7	WBGene00022590	-	5468702	5471030	-	-	-	-	Y	-	-	-	-	-	-	-	-
ZC317.6	WBGene00022589	-	5465800	5468626	-	-	-	-	Y	-	-	-	-	-	-	-	-
Y57E12B.4	WBGene00021964	-	6945666	6947547	-	-	-	Y	-	-	-	-	-	-	-	-	-
ZC317.3	WBGene00001593	glc-3	5449287	5453715	-	-	-	-	Y	-	-	-	HCON_00148840-00001	27640082	27661088	-	-
ZC317.2	WBGene00022588	-	5460106	5461446	-	-	-	-	Y	-	-	-	HCON_00148805-00001	27571099	27578831	-	-
C31B8.4	WBGene00016281	pals-32	2896437	2898460	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
C31B8.7	WBGene00016282	-	2900269	2903355	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
Y102A5B.1	WBGene00013607	clec-27	16854633	16856260	-	-	-	-	-	-	-	Y	-	-	-	-	-
C31B8.1	WBGene00016279	-	2931552	2932988	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
C31B8.3	WBGene00005362	srh-146	2914248	2916215	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
C31B8.8	WBGene00016283	zmp-3	2905767	2909698	Y	Y	Y	-	-	-	-	-	HCON_00158145-00001	41498829	41510965	Y	-
C31B8.9	WBGene00016284	-	2911082	2913001	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
F59A7.5c	WBGene00019092	-	2022730	2024687	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F36D3.13	WBGene00005781	srw-34	16520531	16522342	-	-	-	-	-	Y	-	Y	-	-	-	-	-
K10C9.4a	WBGene00019625	-	1050126	1053014	-	-	Y	-	-	-	-	-	-	-	-	-	-
Y45G5AL.1b	WBGene00021554	-	4144505	4147571	Y	-	-	-	-	-	-	-	-	-	-	-	-
F21H7.2	WBGene00009028	-	16227122	16229893	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
ZC487.2	WBGene00022624	-	6720397	6722478	-	-	-	Y	-	-	-	-	-	-	-	-	-
Y32B12B.4a	WBGene00012524	-	16553327	16563504	-	-	-	-	-	Y	-	Y	-	-	-	-	-
T27B7.3	WBGene00020850	nhr-226	2294822	2296976	Y	-	Y	-	-	-	-	-	-	-	-	-	-
T27B7.2	WBGene00020849	nhr-225	2288272	2290468	Y	-	Y	-	-	-	-	-	-	-	-	-	-
ZC487.5	WBGene00001717	grl-8	6731831	6733095	-	-	-	Y	-	-	-	-	-	-	-	-	-
Y51A2B.4	WBGene00013068	-	18386247	18389146	-	-	-	-	-	-	-	Y	-	-	-	-	-
F28F8.5b	WBGene00009223	mdt-28	15574107	15575405	-	-	-	-	-	-	-	Y	HCON_00132190-00001	1428018	1429534	-	-
ZC487.4	WBGene00001718	grl-9	6730216	6731694	-	-	-	Y	-	-	-	-	HCON_00153730-00001	35400988	35404550	-	-
F59A1.4	WBGene00006148	str-89	17668882	17671330	-	-	-	-	-	-	-	Y	-	-	-	-	-
R10D12.1	WBGene00011185	-	13932568	13934656	-	-	-	-	-	-	-	Y	-	-	-	-	-
R10D12.2	WBGene00001062	dpr-1	13940139	13942182	-	-	-	-	-	-	-	Y	-	-	-	-	-
R10D12.4	WBGene00005901	srx-10	13945160	13946485	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y40B10A.8a	WBGene00003676	nhr-86	2061111	2066857	Y	-	Y	-	-	-	-	-	-	-	-	-	-
R10D12.9	WBGene00011190	swt-6	13954277	13956178	-	-	-	-	-	-	-	Y	-	-	-	-	-
K08F9.2	WBGene00010685	aipl-1	15134184	15136803	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y45G5AM.9a	WBGene00021561	-	4181333	4191515	Y	-	-	-	-	-	-	-	HCON_00154810-00001	36882488	36888609	-	-
Y17D7B.1a	WBGene00012449	nhr-231	18790958	18794781	-	-	-	-	-	-	-	Y	-	-	-	-	-
W06A7.3f	WBGene00004336	ret-1	14829177	14847413	-	-	-	-	-	-	-	Y	HCON_00141140-00002	14343299	14417879	-	-
C29F3.3	WBGene00007804	-	15346674	15347411	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y6E2A.6	WBGene00005357	srh-140	15722188	15723999	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y59A8A.8	WBGene00303370	-	17865609	17865716	-	-	-	-	-	-	-	Y	-	-	-	-	-
K04A8.20	WBGene00235332	-	6549448	6549894	-	-	-	Y	-	-	-	-	-	-	-	-	-
Y59A8A.3	WBGene00013340	tcc-1	17845735	17855989	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y59A8A.2	WBGene00013339	phf-14	17871393	17879915	-	-	-	-	-	-	-	Y	HCON_00155750-00002	37980684	37994316	Y	-
Y59A8A.1	WBGene00000813	csn-1	17861365	17871141	-	-	-	-	-	-	-	Y	HCON_00132090-00001	1365496	1369540	-	-
K04A8.21	WBGene00271815	-	6556653	6557144	-	-	-	Y	-	-	-	-	-	-	-	-	-
T27C5.8	WBGene00012081	-	17417133	17418437	-	-	-	-	-	-	-	Y	-	-	-	-	-
K02E11.10	WBGene00044109	-	14239881	14241246	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y75B7B.1	WBGene00022288	-	1270911	1273043	-	-	Y	-	-	-	-	-	-	-	-	-	-
Y75B7B.2	WBGene00022289	-	1274154	1276008	-	-	Y	-	-	-	-	-	-	-	-	-	-
F28F8.4	WBGene00009222	fbxa-95	15571474	15572715	-	-	-	-	-	-	-	Y	-	-	-	-	-
C54G10.2a	WBGene00004337	rfc-1	14642667	14645979	-	-	-	-	-	-	-	Y	HCON_00135810-00001	6230547	6237553	-	-
C25D7.4a	WBGene00007716	fbxa-82	15051011	15052530	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y19D10B.3	WBGene00021232	irld-15	2301743	2303868	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y19D10B.7	WBGene00021236	pud-1.2	2321986	2322566	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y19D10B.6	WBGene00021235	-	2318490	2321094	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y19D10B.8	WBGene00235117	-	2298945	2301005	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F57E7.1a	WBGene00010202	-	16481580	16482050	-	-	-	-	-	Y	-	Y	-	-	-	-	-
F26D2.9	WBGene00005795	srw-48	16420996	16422774	-	-	-	-	-	Y	-	Y	-	-	-	-	-
F28B1.8	WBGene00005461	srh-255	17064976	17066471	-	-	-	-	-	-	-	Y	-	-	-	-	-
F28B1.9	WBGene00045381	-	17061885	17063133	-	-	-	-	-	-	-	Y	-	-	-	-	-
F28B1.6	WBGene00005578	sri-66	17060287	17061675	-	-	-	-	-	-	-	Y	-	-	-	-	-
F26D2.4	WBGene00005361	srh-145	16410713	16411843	-	-	-	-	-	Y	-	Y	-	-	-	-	-
F26D2.7	WBGene00006120	str-55	16415694	16417114	-	-	-	-	-	Y	-	Y	-	-	-	-	-
