OG0002185: 2L52.1a HCON_00053970-00001
OG0009034: HCON_00121630-00001 Y54G2A.4
OG0009035: HCON_00111568-00001 Y54G2A.52
OG0009036: HCON_00094920-00001 Y54G2A.75
OG0009037: HCON_00108980-00001 Y54G2A.76
OG0009038: HCON_00060210-00001 Y54G9A.4
OG0009039: HCON_00148880-00001 Y54G9A.6
OG0009040: HCON_00053300-00001 Y54G9A.7
OG0009041: HCON_00111870-00001 Y54G9A.9
OG0009042: HCON_00194040-00001 Y54H5A.1
OG0009043: HCON_00081120-00001 Y54H5A.2
OG0009044: HCON_00081090-00001 Y54H5A.3
OG0009045: HCON_00070980-00001 Y54H5A.4
OG0009046: HCON_00079825-00001 Y55B1AL.2
OG0009047: HCON_00072150-00001 Y55B1AL.3a
OG0009048: HCON_00090250-00001 Y55B1AR.2b
OG0009050: HCON_00167130-00001 Y55B1BL.1a
OG0009051: HCON_00066780-00001 Y55B1BM.1a
OG0009052: HCON_00092740-00001 Y55B1BR.4
OG0009053: HCON_00067890-00001 Y55B1BR.6a
OG0009054: HCON_00076220-00001 Y55D5A.3
OG0009055: HCON_00072690-00001 Y55D5A.4
OG0009056: HCON_00066590-00001 Y55D5A.5c
OG0009057: HCON_00094390-00001 Y55D5A.6
OG0009058: HCON_00104000-00003 Y55D9A.1b
OG0009059: HCON_00124860-00001 Y55F3AL.1b
OG0009060: HCON_00101460-00001 Y55F3AM.1
OG0009061: HCON_00101410-00001 Y55F3AM.10
OG0009062: HCON_00125430-00001 Y55F3AM.12
OG0009063: HCON_00101470-00001 Y55F3AM.13
OG0009064: HCON_00118170-00001 Y55F3AM.14
OG0009065: HCON_00118190-00001 Y55F3AM.15
OG0009066: HCON_00103880-00001 Y55F3AM.3a
OG0009067: HCON_00111430-00001 Y55F3AM.4a
OG0009068: HCON_00104865-00001 Y55F3AM.5
OG0009069: HCON_00104860-00001 Y55F3AM.6a
OG0009070: HCON_00104870-00001 Y55F3AM.8a
OG0009071: HCON_00104850-00001 Y55F3AM.9a
OG0009072: HCON_00118255-00001 Y55F3AR.1
OG0009073: HCON_00118200-00001 Y55F3AR.3a
OG0009074: HCON_00112810-00001 Y55F3BL.1
OG0009075: HCON_00130820-00001 Y55F3BL.2a
OG0009076: HCON_00108890-00001 Y55F3BR.11
OG0009077: HCON_00096810-00001 Y55F3BR.2a
OG0009078: HCON_00114910-00001 Y55F3BR.4a
OG0009079: HCON_00114930-00001 Y55F3BR.6b
OG0009080: HCON_00097690-00001 Y55F3BR.8a
OG0009081: HCON_00101020-00001 Y55F3C.3c
OG0009082: HCON_00116270-00001 Y55H10A.1
OG0009083: HCON_00122020-00001 Y56A3A.11
OG0009084: HCON_00111510-00001 Y56A3A.13
OG0009085: HCON_00124875-00001 Y56A3A.16b
OG0009086: HCON_00065260-00003 Y56A3A.17
OG0009087: HCON_00111470-00001 Y56A3A.18
OG0009088: HCON_00122010-00001 Y56A3A.19
OG0009089: HCON_00076070-00001 Y56A3A.1a
OG0009090: HCON_00078320-00001 Y56A3A.2
OG0009091: HCON_00111480-00001 Y56A3A.20
OG0009092: HCON_00111490-00001 Y56A3A.21
OG0009093: HCON_00111500-00001 Y56A3A.22
OG0009094: HCON_00066510-00001 Y56A3A.27
OG0009095: HCON_00066500-00001 Y56A3A.28
OG0009096: HCON_00066490-00001 Y56A3A.29a
OG0009097: HCON_00076060-00001 Y56A3A.3
OG0009098: HCON_00066470-00001 Y56A3A.31b
OG0009099: HCON_00066460-00002 Y56A3A.32a
OG0009100: HCON_00066530-00001 Y56A3A.36
OG0009101: HCON_00079490-00001 Y56A3A.4a
OG0009102: HCON_00066515-00001 Y56A3A.7b
OG0009103: HCON_00063840-00001 Y57A10A.10
OG0009104: HCON_00038810-00001 Y57A10A.13
OG0009105: HCON_00060800-00001 Y57A10A.15
OG0009106: HCON_00060810-00001 Y57A10A.16
OG0009107: HCON_00060820-00001 Y57A10A.18c
OG0009108: HCON_00193940-00002 Y57A10A.19
OG0009109: HCON_00052050-00002 Y57A10A.20
OG0009110: HCON_00127480-00001 Y57A10A.23
OG0009111: HCON_00063850-00001 Y57A10A.25
OG0009112: HCON_00001070-00001 Y57A10A.26
OG0009113: HCON_00022960-00001 Y57A10A.27
OG0009114: HCON_00063830-00001 Y57A10A.28
OG0009115: HCON_00133000-00001 Y57A10A.29
OG0009116: HCON_00057520-00002 Y57A10A.31
OG0009117: HCON_00052060-00001 Y57A10A.35
OG0009118: HCON_00063880-00001 Y57A10B.1
OG0009119: HCON_00053430-00001 Y57A10B.7
OG0009120: HCON_00036280-00001 Y57A10C.6
OG0009121: HCON_00155040-00001 Y57E12AL.5
OG0009122: HCON_00155030-00001 Y57E12AL.6
OG0009123: HCON_00160650-00001 Y57E12AM.1
OG0009124: HCON_00160640-00001 Y57E12AR.1
OG0009126: HCON_00140760-00001 Y57E12B.3
OG0009127: HCON_00120060-00001 Y57G11A.4
OG0009128: HCON_00129420-00001 Y57G11B.97a
OG0009129: HCON_00111710-00001 Y57G11C.10b
OG0009131: HCON_00111700-00001 Y57G11C.11a
OG0009132: HCON_00111690-00001 Y57G11C.12
OG0009133: HCON_00111680-00001 Y57G11C.13
OG0009134: HCON_00118750-00001 Y57G11C.15a
OG0009135: HCON_00118740-00001 Y57G11C.16
OG0009136: HCON_00118730-00001 Y57G11C.17a
OG0009137: HCON_00129650-00001 Y57G11C.22a
OG0009138: HCON_00118710-00002 Y57G11C.24n
OG0009139: HCON_00107840-00001 Y57G11C.32
OG0009140: HCON_00104380-00001 Y57G11C.33a
OG0009141: HCON_00051630-00001 Y57G11C.34
OG0009142: HCON_00104390-00001 Y57G11C.37b
OG0009143: HCON_00118720-00001 Y57G11C.38a
OG0009144: HCON_00169180-00001 Y57G11C.3a
OG0009145: HCON_00051640-00001 Y57G11C.4
OG0009146: HCON_00103220-00001 Y57G11C.42a
OG0009147: HCON_00114200-00001 Y57G11C.43
OG0009148: HCON_00100070-00001 Y57G11C.45c
OG0009149: HCON_00114860-00001 Y57G11C.48
OG0009150: HCON_00114980-00001 Y57G11C.9b
OG0009151: HCON_00035820-00001 Y57G7A.1
OG0009152: HCON_00063110-00001 Y57G7A.11
OG0009153: HCON_00042830-00001 Y58A7A.1b
OG0009154: HCON_00153860-00001 Y58A7A.6
OG0009155: HCON_00132090-00001 Y59A8A.1
OG0009156: HCON_00155750-00002 Y59A8A.2
OG0009157: HCON_00154440-00001 Y59A8B.13a
OG0009158: HCON_00154430-00001 Y59A8B.14a
OG0009160: HCON_00125740-00001 Y59A8B.1a
OG0009161: HCON_00144270-00001 Y59A8B.20
OG0009162: HCON_00151900-00002 Y59A8B.21b
OG0009163: HCON_00153920-00001 Y59A8B.22a
OG0009164: HCON_00153910-00001 Y59A8B.23a
OG0009165: HCON_00037850-00001 Y59A8B.6
OG0009166: HCON_00063170-00001 Y59C2A.1
OG0009167: HCON_00121330-00001 Y59C2A.2
OG0009168: HCON_00101790-00001 Y59E9AL.36
OG0009169: HCON_00114400-00001 Y59E9AL.7
OG0009171: HCON_00115120-00001 Y59H11AL.1b
OG0009172: HCON_00107600-00001 Y59H11AR.4
OG0009173: HCON_00105260-00001 Y5F2A.2
OG0009174: HCON_00131220-00001 Y5F2A.4
OG0009175: HCON_00085650-00001 Y60A3A.1
OG0009176: HCON_00149440-00001 Y60A3A.10
OG0009177: HCON_00149510-00001 Y60A3A.13a
OG0009178: HCON_00145950-00001 Y60A3A.14
OG0009179: HCON_00159000-00001 Y60A3A.21b
OG0009180: HCON_00134050-00001 Y61A9LA.10
OG0009181: HCON_00134040-00001 Y61A9LA.11b
OG0009182: HCON_00037300-00001 Y61A9LA.1a
OG0009183: HCON_00145820-00001 Y61A9LA.3c
OG0009184: HCON_00160340-00001 Y61A9LA.7a
OG0009185: HCON_00160330-00001 Y61A9LA.8b
OG0009186: HCON_00105610-00001 Y62E10A.1
OG0009187: HCON_00105580-00001 Y62E10A.10
OG0009188: HCON_00108250-00001 Y62E10A.11
OG0009189: HCON_00108260-00001 Y62E10A.12a
OG0009190: HCON_00125600-00001 Y62E10A.13f
OG0009191: HCON_00108220-00001 Y62E10A.16
OG0009192: HCON_00105330-00001 Y62E10A.19
OG0009193: HCON_00105600-00001 Y62E10A.20
OG0009194: HCON_00105530-00001 Y62E10A.24
OG0009195: HCON_00105620-00001 Y62E10A.5a
OG0009196: HCON_00105540-00003 Y62E10A.6
OG0009197: HCON_00105550-00001 Y62E10A.8a
OG0009198: HCON_00105595-00001 Y62E10A.9
OG0009199: HCON_00034250-00001 Y62F5A.12
OG0009200: HCON_00034240-00001 Y62F5A.1a
OG0009201: HCON_00040545-00001 Y62F5A.9
OG0009203: HCON_00032410-00001 Y63D3A.4
OG0009204: HCON_00022090-00001 Y63D3A.6b
OG0009205: HCON_00166240-00001 Y63D3A.7
OG0009206: HCON_00127410-00001 Y64G10A.6
OG0009207: HCON_00050660-00001 Y64G10A.7b
OG0009208: HCON_00191080-00001 Y64H9A.2
OG0009209: HCON_00096540-00001 Y65A5A.1a
OG0009210: HCON_00022450-00001 Y65B4A.1
OG0009211: HCON_00010530-00001 Y65B4A.2c
OG0009212: HCON_00010500-00001 Y65B4A.3
OG0009213: HCON_00022460-00001 Y65B4A.8
OG0009215: HCON_00112090-00001 Y65B4BL.2a
OG0009216: HCON_00018680-00001 Y65B4BL.4
OG0009217: HCON_00109630-00001 Y65B4BL.5c
OG0009218: HCON_00028580-00001 Y65B4BM.3
OG0009219: HCON_00028100-00001 Y65B4BR.2d
OG0009220: HCON_00018500-00001 Y65B4BR.3
OG0009221: HCON_00029070-00001 Y65B4BR.4a
OG0009222: HCON_00029060-00001 Y65B4BR.5
OG0009223: HCON_00008420-00001 Y65B4BR.6b
OG0009224: HCON_00029080-00001 Y65B4BR.8
OG0009225: HCON_00082900-00001 Y66A7A.2a
OG0009226: HCON_00000830-00001 Y66A7A.6
OG0009227: HCON_00095100-00001 Y66D12A.10
OG0009229: HCON_00066280-00001 Y66D12A.13
OG0009230: HCON_00117830-00001 Y66D12A.14
OG0009231: HCON_00071940-00001 Y66D12A.15
OG0009232: HCON_00073558-00001 Y66D12A.20
OG0009233: HCON_00082710-00001 Y66D12A.21
OG0009234: HCON_00082700-00001 Y66D12A.22
OG0009235: HCON_00082890-00001 Y66D12A.23
OG0009236: HCON_00094890-00001 Y66D12A.24
OG0009237: HCON_00025290-00001 Y66D12A.7
OG0009238: HCON_00036830-00001 Y66D12A.8a
OG0009239: HCON_00095090-00001 Y66D12A.9
OG0009240: HCON_00096060-00001 Y66H1A.2a
OG0009241: HCON_00096050-00001 Y66H1A.3
OG0009242: HCON_00096070-00001 Y66H1A.4
OG0009243: HCON_00096065-00001 Y66H1A.5
OG0009244: HCON_00110240-00001 Y66H1B.2l
OG0009245: HCON_00122740-00001 Y66H1B.4
OG0009246: HCON_00126780-00001 Y67A10A.10
OG0009247: HCON_00119130-00001 Y67A10A.6a
OG0009248: HCON_00105340-00001 Y67A10A.7
OG0009249: HCON_00105350-00001 Y67A10A.8a
OG0009250: HCON_00117910-00001 Y67A10A.9
OG0009251: HCON_00028120-00001 Y67A6A.2a
OG0009252: HCON_00194070-00001 Y67D2.1
OG0009253: HCON_00074950-00001 Y67D2.2
OG0009254: HCON_00081600-00001 Y67D2.3
OG0009255: HCON_00161470-00001 Y67D2.4a
OG0009256: HCON_00081610-00001 Y67D2.5
OG0009257: HCON_00138870-00001 Y67D2.7
OG0009258: HCON_00110300-00001 Y67D8A.2b
OG0009259: HCON_00110280-00001 Y67D8A.3
OG0009261: HCON_00107730-00001 Y67D8B.4a
OG0009262: HCON_00119150-00002 Y67D8C.10b
OG0009263: HCON_00189050-00001 Y67D8C.22a
OG0009264: HCON_00122420-00001 Y67D8C.5h
OG0009265: HCON_00115070-00001 Y67D8C.9b
OG0009266: HCON_00118820-00001 Y67H2A.1
OG0009267: HCON_00118850-00001 Y67H2A.4d
OG0009268: HCON_00163300-00001 Y67H2A.5
OG0009269: HCON_00011960-00001 Y67H2A.6b
OG0009270: HCON_00121510-00001 Y67H2A.7a
OG0009271: HCON_00129880-00001 Y69A2AR.15
OG0009272: HCON_00129890-00001 Y69A2AR.16a
OG0009273: HCON_00129900-00001 Y69A2AR.18
OG0009274: HCON_00129930-00001 Y69A2AR.21
OG0009275: HCON_00099190-00001 Y69A2AR.28
OG0009276: HCON_00129720-00001 Y69A2AR.29
OG0009277: HCON_00121615-00001 Y69A2AR.2a
OG0009278: HCON_00121610-00001 Y69A2AR.3
OG0009279: HCON_00129710-00001 Y69A2AR.30a
OG0009280: HCON_00096760-00001 Y69A2AR.31
OG0009281: HCON_00065380-00001 Y69A2AR.4
OG0009282: HCON_00119440-00001 Y69A2AR.6
OG0009283: HCON_00119445-00001 Y69A2AR.7a
OG0009284: HCON_00111960-00001 Y69E1A.5
OG0009285: HCON_00084420-00001 Y69F12A.2a
OG0009286: HCON_00159970-00001 Y69H2.15
OG0009287: HCON_00163290-00002 Y69H2.6
OG0009288: HCON_00005020-00001 Y6B3A.1a
OG0009289: HCON_00013900-00001 Y6B3B.10
OG0009290: HCON_00030780-00001 Y6B3B.4
OG0009291: HCON_00010440-00001 Y6B3B.5b
OG0009292: HCON_00010435-00001 Y6B3B.7
OG0009293: HCON_00010430-00001 Y6B3B.9a
OG0009294: HCON_00095995-00001 Y6D11A.1
OG0009295: HCON_00086940-00001 Y6D11A.2
OG0009296: HCON_00133020-00001 Y70D2A.2
OG0009297: HCON_00014070-00001 Y71A12B.1a
OG0009298: HCON_00019490-00001 Y71A12B.4
OG0009299: HCON_00014080-00001 Y71A12B.9
OG0009300: HCON_00021650-00001 Y71A12C.2
OG0009301: HCON_00129150-00001 Y71D11A.1a
OG0009302: HCON_00068800-00001 Y71D11A.2
OG0009303: HCON_00074270-00001 Y71D11A.3b
OG0009304: HCON_00074280-00001 Y71D11A.5
OG0009305: HCON_00110030-00001 Y71F9AL.1
OG0009306: HCON_00029290-00002 Y71F9AL.10a
OG0009307: HCON_00029310-00002 Y71F9AL.13a
OG0009308: HCON_00029410-00001 Y71F9AL.16
OG0009309: HCON_00027320-00001 Y71F9AL.17
OG0009311: HCON_00029320-00001 Y71F9AL.9
OG0009312: HCON_00002020-00001 Y71F9AM.4a
OG0009313: HCON_00002030-00001 Y71F9AM.5a
OG0009314: HCON_00002080-00001 Y71F9AM.6
OG0009315: HCON_00011210-00001 Y71F9AR.1
OG0009316: HCON_00017090-00001 Y71F9AR.2
OG0009317: HCON_00028010-00001 Y71F9B.1
OG0009318: HCON_00004820-00001 Y71F9B.13a
OG0009319: HCON_00032220-00001 Y71F9B.16a
OG0009320: HCON_00029720-00001 Y71F9B.2a
OG0009321: HCON_00027230-00001 Y71F9B.3
OG0009322: HCON_00027220-00001 Y71F9B.4
OG0009323: HCON_00002550-00001 Y71F9B.5a
OG0009324: HCON_00032230-00001 Y71F9B.6a
OG0009325: HCON_00014970-00001 Y71F9B.8a
OG0009326: HCON_00008310-00001 Y71F9B.9a
OG0009327: HCON_00105370-00001 Y71G10AL.1b
OG0009328: HCON_00089260-00001 Y71G10AR.4
OG0009329: HCON_00007665-00001 Y71G12A.2b
OG0009330: HCON_00021140-00001 Y71G12A.3a
OG0009331: HCON_00007060-00001 Y71G12A.4
OG0009332: HCON_00166290-00001 Y71G12B.10
OG0009333: HCON_00014930-00001 Y71G12B.11a
OG0009334: HCON_00021080-00001 Y71G12B.12a
OG0009335: HCON_00021090-00001 Y71G12B.13
OG0009336: HCON_00021100-00001 Y71G12B.14
OG0009337: HCON_00021110-00001 Y71G12B.15a
OG0009338: HCON_00025010-00001 Y71G12B.16
OG0009339: HCON_00027330-00001 Y71G12B.17
OG0009340: HCON_00020310-00001 Y71G12B.1a
OG0009341: HCON_00007730-00001 Y71G12B.20a
OG0009342: HCON_00029440-00001 Y71G12B.23a
OG0009343: HCON_00021130-00001 Y71G12B.31a
OG0009344: HCON_00026770-00001 Y71G12B.4
OG0009345: HCON_00002500-00001 Y71G12B.8
OG0009346: HCON_00189950-00001 Y71H10A.1a
OG0009347: HCON_00185540-00001 Y71H10A.2
OG0009348: HCON_00188310-00001 Y71H10B.1b
OG0009349: HCON_00073380-00001 Y71H2AL.1
OG0009350: HCON_00073390-00001 Y71H2AL.2
OG0009351: HCON_00080860-00001 Y71H2AM.1
OG0009352: HCON_00070220-00001 Y71H2AM.10
OG0009353: HCON_00185560-00001 Y71H2AM.11
OG0009354: HCON_00078680-00001 Y71H2AM.12
OG0009355: HCON_00081850-00001 Y71H2AM.15a
OG0009356: HCON_00088290-00001 Y71H2AM.17
OG0009357: HCON_00059960-00001 Y71H2AM.19b
OG0009358: HCON_00080850-00001 Y71H2AM.2
OG0009359: HCON_00075780-00001 Y71H2AM.20a
OG0009360: HCON_00085640-00001 Y71H2AM.23
OG0009361: HCON_00095310-00001 Y71H2AM.24
OG0009362: HCON_00080870-00001 Y71H2AM.29
OG0009363: HCON_00085630-00001 Y71H2AM.3
OG0009364: HCON_00095300-00001 Y71H2AM.4
OG0009365: HCON_00095290-00001 Y71H2AM.5
OG0009366: HCON_00088270-00001 Y71H2AM.6a
OG0009367: HCON_00048720-00001 Y71H2AM.7
OG0009368: HCON_00070210-00001 Y71H2AM.8
OG0009369: HCON_00073400-00001 Y71H2AM.9
OG0009370: HCON_00080880-00001 Y71H2AR.1
OG0009371: HCON_00071020-00001 Y71H2B.1
OG0009372: HCON_00068360-00001 Y71H2B.10a
OG0009373: HCON_00071010-00001 Y71H2B.2
OG0009374: HCON_00071000-00001 Y71H2B.3
OG0009375: HCON_00095800-00001 Y71H2B.4
OG0009376: HCON_00093160-00001 Y71H2B.5
OG0009377: HCON_00093140-00001 Y71H2B.6
OG0009378: HCON_00191960-00002 Y71H2B.7
OG0009379: HCON_00086960-00001 Y71H9A.1
OG0009380: HCON_00166690-00001 Y71H9A.3
OG0009381: HCON_00188510-00001 Y72A10A.1c
OG0009382: HCON_00111890-00002 Y73B6A.4
OG0009383: HCON_00111880-00001 Y73B6A.5b
OG0009384: HCON_00102380-00001 Y73B6BL.1
OG0009385: HCON_00123820-00001 Y73B6BL.18b
OG0009386: HCON_00103210-00001 Y73B6BL.19
OG0009387: HCON_00129530-00001 Y73B6BL.21a
OG0009389: HCON_00117400-00001 Y73B6BL.26b
OG0009390: HCON_00045570-00001 Y73B6BL.27
OG0009391: HCON_00094020-00001 Y73B6BL.29a
OG0009392: HCON_00021440-00001 Y73B6BL.3
OG0009393: HCON_00122810-00001 Y73B6BL.30a
OG0009394: HCON_00096790-00001 Y73B6BL.31a
OG0009395: HCON_00122830-00001 Y73B6BL.32
OG0009396: HCON_00123830-00001 Y73B6BL.33a
OG0009397: HCON_00100330-00002 Y73B6BL.4
OG0009398: HCON_00118600-00001 Y73B6BL.42
OG0009399: HCON_00107580-00001 Y73B6BL.44
OG0009400: HCON_00122840-00001 Y73B6BL.6b
OG0009401: HCON_00026790-00002 Y73E7A.1a
OG0009402: HCON_00024660-00001 Y73E7A.2
OG0009403: HCON_00030360-00002 Y73E7A.3a
OG0009404: HCON_00024665-00001 Y73E7A.6
OG0009405: HCON_00026730-00001 Y73E7A.7a
OG0009406: HCON_00003770-00001 Y73E7A.8
OG0009407: HCON_00026720-00001 Y73E7A.9a
OG0009408: HCON_00100720-00001 Y73F8A.1
OG0009409: HCON_00123170-00001 Y73F8A.19
OG0009410: HCON_00110500-00001 Y73F8A.2
OG0009411: HCON_00123220-00002 Y73F8A.21c
OG0009412: HCON_00119600-00001 Y73F8A.24c
OG0009413: HCON_00119610-00001 Y73F8A.25a
OG0009414: HCON_00102530-00001 Y73F8A.26a
OG0009415: HCON_00102540-00001 Y73F8A.27
OG0009416: HCON_00097440-00001 Y73F8A.30b
OG0009417: HCON_00110510-00001 Y73F8A.5
OG0009418: HCON_00100710-00001 Y73F8A.6
OG0009419: HCON_00011140-00001 Y74C10AL.2
OG0009420: HCON_00028000-00001 Y74C10AR.1a
OG0009421: HCON_00011130-00001 Y74C10AR.3a
OG0009422: HCON_00017810-00002 Y74C9A.2a
OG0009423: HCON_00121920-00001 Y74C9A.3
OG0009424: HCON_00013610-00001 Y74C9A.5
OG0009425: HCON_00063050-00001 Y74E4A.1b
OG0009426: HCON_00124120-00001 Y75B12B.11
OG0009427: HCON_00034330-00001 Y75B12B.5
OG0009428: HCON_00148240-00001 Y75B12B.6
OG0009429: HCON_00151440-00001 Y75B7AL.1a
OG0009430: HCON_00151450-00001 Y75B7AL.2a
OG0009431: HCON_00151480-00002 Y75B7AL.3
OG0009432: HCON_00041970-00001 Y75B8A.12
OG0009433: HCON_00087750-00001 Y75B8A.14
OG0009434: HCON_00083880-00001 Y75B8A.17
OG0009436: HCON_00092010-00001 Y75B8A.22
OG0009437: HCON_00069240-00001 Y75B8A.3
OG0009438: HCON_00074730-00001 Y75B8A.31
OG0009439: HCON_00091080-00001 Y75B8A.4
OG0009440: HCON_00072170-00001 Y75B8A.5
OG0009441: HCON_00088530-00001 Y75B8A.6a
OG0009442: HCON_00079810-00001 Y75B8A.7
OG0009443: HCON_00079820-00001 Y75B8A.8
OG0009444: HCON_00071350-00001 Y75B8A.9a
OG0009446: HCON_00082995-00001 Y76A2A.1
OG0009447: HCON_00083000-00001 Y76A2A.2a
OG0009448: HCON_00077420-00001 Y76A2B.1c
OG0009449: HCON_00067190-00001 Y76A2B.3
OG0009450: HCON_00076210-00001 Y76A2B.5
OG0009451: HCON_00076240-00001 Y76A2B.6
OG0009452: HCON_00126660-00001 Y76B12C.3a
OG0009453: HCON_00113010-00001 Y76B12C.7a
OG0009454: HCON_00112820-00001 Y77E11A.12b
OG0009455: HCON_00113770-00001 Y77E11A.13a
OG0009456: HCON_00109170-00001 Y77E11A.14b
OG0009457: HCON_00106705-00001 Y77E11A.1a
OG0009458: HCON_00122470-00001 Y77E11A.2
OG0009459: HCON_00071335 Y77E11A.4
OG0009460: HCON_00081590-00001 Y77E11A.6a
OG0009461: HCON_00089150-00001 Y79H2A.11a
OG0009462: HCON_00079590-00001 Y79H2A.1a
OG0009463: HCON_00094800-00001 Y79H2A.3a
OG0009464: HCON_00068310-00001 Y79H2A.6b
OG0009465: HCON_00096550-00001 Y7A9D.1
OG0009466: HCON_00142670-00001 Y80D3A.1
OG0009467: HCON_00142690-00001 Y80D3A.2a
OG0009468: HCON_00145460-00001 Y80D3A.5
OG0009469: HCON_00161810-00001 Y80D3A.7a
OG0009470: HCON_00081560-00001 Y82E9BR.14b
OG0009471: HCON_00096270-00002 Y82E9BR.16a
OG0009472: HCON_00167220-00001 Y82E9BR.18
OG0009474: HCON_00081580-00001 Y82E9BR.22
OG0009475: HCON_00081550-00001 Y82E9BR.3
OG0009476: HCON_00015770-00001 Y87G2A.1
OG0009477: HCON_00005030-00001 Y87G2A.11
OG0009478: HCON_00005025-00001 Y87G2A.13
OG0009479: HCON_00022480-00001 Y87G2A.14
OG0009480: HCON_00022470-00001 Y87G2A.17
OG0009481: HCON_00019920-00001 Y87G2A.18
OG0009482: HCON_00019950-00001 Y87G2A.19
OG0009483: HCON_00018050-00001 Y87G2A.3b
OG0009484: HCON_00008840-00001 Y87G2A.4
OG0009485: HCON_00041060-00001 Y87G2A.6
OG0009486: HCON_00021850-00002 Y87G2A.8b
OG0009487: HCON_00021830-00001 Y87G2A.9
OG0009488: HCON_00169420-00001 Y8A9A.2
OG0009489: HCON_00026860-00001 Y8G1A.2
OG0009490: HCON_00067570-00001 Y92C3B.2a
OG0009491: HCON_00067560-00001 Y92C3B.3b
OG0009492: HCON_00023860-00002 Y92H12A.2a
OG0009493: HCON_00023850-00001 Y92H12A.4a
OG0009494: HCON_00012340-00001 Y92H12A.5b
OG0009495: HCON_00006590-00001 Y92H12BL.1a
OG0009496: HCON_00006600-00001 Y92H12BL.4
OG0009497: HCON_00006580-00001 Y92H12BL.5
OG0009498: HCON_00017500-00001 Y92H12BR.2
OG0009499: HCON_00013240-00001 Y92H12BR.3a
OG0009500: HCON_00017490-00001 Y92H12BR.6
OG0009501: HCON_00013250-00001 Y92H12BR.8
OG0009502: HCON_00099770-00001 Y94H6A.12a
OG0009503: HCON_00096740-00001 Y94H6A.5a
OG0009504: HCON_00130630-00001 Y94H6A.6
OG0009505: HCON_00099780-00001 Y94H6A.7
OG0009506: HCON_00099930-00001 Y94H6A.8
OG0009507: HCON_00099920-00001 Y94H6A.9a
OG0009508: HCON_00096680-00001 Y95B8A.1
OG0009509: HCON_00005280-00001 Y95B8A.10a
OG0009510: HCON_00005265-00001 Y95B8A.11a
OG0009511: HCON_00024740-00001 Y95B8A.12c
OG0009512: HCON_00127690-00001 Y95B8A.5a
OG0009513: HCON_00017660-00001 Y95B8A.8
OG0009514: HCON_00024590-00001 Y95D11A.1
OG0009515: HCON_00150610-00001 Y97E10AL.1
OG0009516: HCON_00159730-00001 Y97E10AL.2
OG0009517: HCON_00161250-00001 Y97E10AL.3
OG0009518: HCON_00132890-00001 Y97E10AR.5
OG0009519: HCON_00132900-00001 Y97E10AR.6
OG0009520: HCON_00132880-00001 Y97E10AR.7
OG0009521: HCON_00103790-00001 Y9C2UA.1c
OG0009522: HCON_00036640-00002 ZC101.2e
OG0009523: HCON_00191730-00001 ZC101.3
OG0009524: HCON_00160450-00001 ZC116.3
OG0009525: HCON_00025320-00001 ZC123.1
OG0009526: HCON_00029210-00001 ZC123.3a
OG0009527: HCON_00024160-00001 ZC123.4b
OG0009528: HCON_00112240-00001 ZC13.10
OG0009529: HCON_00094990-00001 ZC13.1b
OG0009530: HCON_00038820-00001 ZC13.2
OG0009531: HCON_00174130-00001 ZC13.4
OG0009532: HCON_00133470-00001 ZC15.7
OG0009533: HCON_00070120-00001 ZC155.1
OG0009534: HCON_00069120-00001 ZC155.3
OG0009535: HCON_00072040-00001 ZC155.5b
OG0009536: HCON_00069110-00001 ZC155.7
OG0009537: HCON_00123650-00001 ZC168.1
OG0009538: HCON_00123610-00001 ZC168.2
OG0009539: HCON_00123620-00001 ZC168.3a
OG0009540: HCON_00132440-00001 ZC190.4
OG0009543: HCON_00073910-00001 ZC21.2b
OG0009544: HCON_00094560-00001 ZC21.6b
OG0009546: HCON_00014045-00001 ZC247.1
OG0009547: HCON_00033350-00001 ZC247.2
OG0009548: HCON_00033370-00001 ZC247.3
OG0009549: HCON_00148520-00001 ZC250.1b
OG0009550: HCON_00157000-00001 ZC250.2
OG0009551: HCON_00148490-00001 ZC250.3
OG0009552: HCON_00140400-00001 ZC250.5
OG0009553: HCON_00089830-00001 ZC262.2a
OG0009554: HCON_00068290-00002 ZC262.3a
OG0009555: HCON_00068300-00001 ZC262.8
OG0009556: HCON_00089370-00001 ZC302.1
OG0009557: HCON_00007020-00001 ZC308.1a
OG0009558: HCON_00148805-00001 ZC317.2
OG0009559: HCON_00148840-00001 ZC317.3
OG0009560: HCON_00017870-00001 ZC328.1
OG0009561: HCON_00001830-00002 ZC328.2
OG0009562: HCON_00004710-00002 ZC328.3a
OG0009563: HCON_00002940-00001 ZC328.4
OG0009564: HCON_00022080-00001 ZC334.7
OG0009565: HCON_00185700-00001 ZC373.4
OG0009566: HCON_00185710-00001 ZC373.5
OG0009567: HCON_00002702-00001 ZC373.7
OG0009568: HCON_00153490-00001 ZC376.5
OG0009569: HCON_00018060-00001 ZC376.6b
OG0009570: HCON_00134650-00002 ZC376.7a
OG0009571: HCON_00075840-00001 ZC395.10
OG0009572: HCON_00079205-00001 ZC395.2
OG0009573: HCON_00079207-00001 ZC395.3b
OG0009574: HCON_00072660-00001 ZC395.6
OG0009575: HCON_00072655-00001 ZC395.7
OG0009576: HCON_00145080-00001 ZC404.15
OG0009577: HCON_00063760-00001 ZC404.3a
OG0009578: HCON_00132140-00001 ZC404.9
